,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,TARGET(PRICE_IN_LACS)
24774,1,1,2,0,684.9169152000002,0,64.3
24775,0,0,3,0,1593.026751,1,53.0
24776,1,1,3,0,590.034965,1,13.5
24777,0,0,1,0,486.1663573,1,110.0
24778,0,0,2,0,800.0,1,28.0
24779,0,1,2,0,1332.726564,1,410.0
24780,1,0,3,0,1448.225923,1,140.0
24781,0,1,1,0,404.4444444,1,18.2
24782,0,1,3,0,1285.288042,1,56.0
24783,0,1,3,0,1748.2808920000002,1,83.9
24784,0,0,2,0,1375.027722,1,62.0
24785,0,0,3,0,2400.0,1,180.0
24786,0,1,3,0,1503.793976,0,65.4
24787,0,0,2,0,967.7419355,1,150.0
24788,0,1,2,0,61348.02421,0,9020.0
24789,0,1,3,0,1575.078754,1,90.0
24790,0,0,4,0,1554.356771,1,170.0
24791,0,0,3,0,1369.863014,1,63.0
24792,1,0,3,0,1374.313941,1,62.6
24793,0,0,2,0,1100.352113,1,25.0
24794,0,0,3,0,1424.095699,1,100.0
24795,0,0,2,0,1007.879787,1,55.0
24796,0,0,3,0,1650.907999,1,220.0
24797,0,0,2,0,1189.296333,1,36.0
24798,0,0,3,0,1744.017053,1,180.0
24799,0,0,3,0,1500.110302,1,68.0
24800,0,1,2,0,1480.263158,1,63.0
24801,1,0,3,0,1528.8461539999996,1,79.5
24802,1,1,2,0,1100.0,0,62.7
24803,0,0,2,0,1224.621334,1,38.0
24804,0,0,2,0,599.2385367,1,36.2
24805,0,1,4,0,2758.836083,1,530.0
24806,0,0,3,0,1200.120012,1,40.0
24807,0,1,4,0,5000.0,1,5500.0
24808,0,0,2,0,1000.0,1,42.1
24809,0,0,2,0,517.7591384,1,150.0
24810,0,0,3,0,1250.0,1,41.0
24811,0,0,3,0,1658.202923,1,160.0
24812,0,0,3,0,1649.6465039999996,1,42.0
24813,1,1,1,0,468.9521345,1,14.5
24814,0,1,3,0,1500.115393,1,65.0
24815,0,0,3,0,1250.0,1,60.0
24816,0,0,3,0,1300.0890470000004,1,73.0
24817,0,0,2,0,900.1956947000001,1,23.0
24818,1,1,1,0,390.9902252,0,46.0
24819,0,1,2,0,1014.301653,1,100.0
24820,1,0,3,0,2476.609796,1,180.0
24821,0,0,3,0,2095.118374,1,100.0
24822,1,1,2,0,1120.0,1,42.0
24823,0,0,3,0,1800.0947420000002,1,76.0
24824,0,0,3,0,1820.38835,1,120.0
24825,0,0,3,0,1439.6021460000004,1,110.0
24826,1,0,3,0,1534.782609,1,70.6
24827,0,0,4,0,1421.989648,1,750.0
24828,0,0,3,0,1458.1244869999996,1,160.0
24829,0,0,2,0,1199.517782,1,19.9
24830,1,1,1,0,750.0,1,36.9
24831,0,1,2,0,964.9404953,1,30.0
24832,0,0,2,0,1100.323625,1,17.0
24833,1,1,2,0,572.8314239,0,84.0
24834,0,0,2,0,599.8956703,1,23.0
24835,1,0,1,0,550.0550055,1,40.0
24836,0,0,1,0,650.0,1,13.0
24837,0,0,1,0,745.0006535,1,57.0
24838,1,1,3,0,1800.106045,1,67.9
24839,0,0,2,0,998.1422057,1,59.1
24840,0,0,2,0,825.0825083,1,35.0
24841,0,0,2,0,751.9310958,1,220.0
24842,0,0,2,0,1500.0,1,600.0
24843,0,0,3,0,1709.573612,1,170.0
24844,0,0,2,0,779.8791187,1,40.0
24845,0,0,2,0,1013.077915,1,110.0
24846,0,0,1,0,659.4581749,1,55.5
24847,0,1,3,0,1590.361446,1,66.0
24848,1,1,3,0,1738.0312850000007,1,110.0
24849,0,0,3,0,1501.072194,1,84.0
24850,0,0,3,0,1270.207852,1,55.0
24851,0,0,3,0,1700.235417,1,65.0
24852,0,0,2,0,1223.404255,1,32.2
24853,1,1,2,0,1041.016032,1,100.0
24854,0,0,2,0,1180.012041,1,98.0
24855,1,1,2,0,958.5889571,1,37.5
24856,0,0,3,0,2315.261432,1,120.0
24857,0,0,3,0,1440.057602,1,120.0
24858,0,1,3,0,1578.650099,1,55.9
24859,0,1,3,0,1738.353035,1,350.0
24860,0,0,2,0,1170.128846,1,89.0
24861,1,0,3,0,1288.888889,1,52.2
24862,1,0,3,0,1378.043179,1,60.0
24863,1,1,1,0,500.0,1,85.0
24864,0,0,2,0,1150.251618,1,32.0
24865,1,1,3,0,1625.1354279999996,1,75.0
24866,0,1,2,0,1151.719902,1,150.0
24867,0,0,2,0,950.0,1,26.6
24868,0,0,1,0,650.0,1,52.0
24869,0,0,2,0,1125.990268,1,280.0
24870,0,1,3,0,1000.0,1,40.0
24871,0,0,2,0,1139.028476,1,68.0
24872,1,1,1,0,380.0,0,38.0
24873,0,0,2,0,1050.119332,1,22.0
24874,0,0,2,0,1038.781163,1,30.0
24875,0,0,2,0,1261.9888939999996,1,100.0
24876,0,0,3,0,1377.018044,1,290.0
24877,0,0,1,0,700.0736919999998,1,57.0
24878,0,1,1,0,487.012987,1,15.0
24879,0,0,2,0,865.0125198999998,1,38.0
24880,0,0,1,0,534.9544073,1,44.0
24881,0,0,2,0,1300.014445,1,270.0
24882,1,1,3,0,1225.259189,1,52.0
24883,0,0,3,0,1040.041602,1,100.0
24884,0,0,1,0,650.1422186000002,1,16.0
24885,0,1,1,0,833.6602588999998,1,170.0
24886,0,1,3,0,1675.28948,1,68.0
24887,0,0,3,0,1586.026902,1,79.0
24888,0,1,3,0,2426.763737,1,140.0
24889,0,0,2,0,1075.011945,1,45.0
24890,1,1,2,0,762.0164127,0,78.0
24891,0,1,3,0,2000.0,1,170.0
24892,0,0,3,0,2000.0,1,85.0
24893,0,0,3,0,1200.0,1,600.0
24894,0,1,3,0,1016.702977,1,28.0
24895,1,1,3,0,1649.122807,0,94.0
24896,0,0,3,0,2549.519514,1,130.0
24897,1,1,2,0,1238.019169,1,46.5
24898,0,0,2,0,1200.1010609999996,1,95.0
24899,1,1,4,0,4655.803126,1,420.0
24900,1,1,3,0,1776.859504,1,55.9
24901,1,0,2,0,3600.0,1,79.2
24902,0,1,4,0,2224.059764,1,780.0
24903,0,0,3,0,1432.117625,1,150.0
24904,0,0,2,0,1172.370089,1,37.0
24905,0,1,2,0,880.0393313999998,1,35.8
24906,0,0,3,0,1900.036945,1,360.0
24907,0,0,2,0,829.8755187,1,42.0
24908,0,0,2,0,1200.171453,1,28.0
24909,0,0,4,0,2377.079945,1,190.0
24910,0,1,2,0,802.0002831,1,340.0
24911,0,1,3,0,1349.892009,1,75.0
24912,0,0,1,0,215.285253,1,14.0
24913,0,0,2,0,1070.281841,1,180.0
24914,0,0,3,0,1855.28757,1,70.0
24915,0,1,4,0,2340.923601,1,110.0
24916,0,0,2,0,1348.387097,1,41.8
24917,1,0,4,0,1600.170685,1,75.0
24918,0,1,3,0,1310.225716,1,220.0
24919,0,0,2,0,1042.028482,1,60.0
24920,0,1,1,0,290.0012609,0,46.0
24921,0,0,2,0,720.1245621,1,37.0
24922,1,1,2,0,1001.078084,1,65.0
24923,0,0,3,0,1121.212121,1,37.0
24924,0,0,2,0,1149.865849,1,30.0
24925,0,0,4,0,1533.154465,1,120.0
24926,0,0,3,0,1602.136182,1,60.0
24927,0,0,3,0,1261.261261,1,37.8
24928,1,0,1,0,292.0012514,1,56.0
24929,1,1,2,0,1000.0,1,130.0
24930,0,0,3,0,1350.096712,1,34.9
24931,0,0,2,0,883.0950377999999,1,42.0
24932,0,0,2,0,1009.18357,1,100.0
24933,0,0,2,0,1200.369344,1,26.0
24934,0,0,2,0,900.2057613,1,17.5
24935,0,0,3,0,1717.229536,1,60.0
24936,0,0,3,0,1522.007404,1,74.0
24937,0,0,2,0,1032.204789,1,100.0
24938,0,0,4,0,4000.0,1,500.0
24939,0,0,2,0,1400.0,1,35.0
24940,0,0,3,0,1375.0,1,99.0
24941,0,0,2,0,1065.684945,1,55.0
24942,0,1,2,0,1343.101343,1,77.0
24943,0,0,3,0,1584.90566,1,42.0
24944,0,0,2,0,1270.033263,1,42.0
24945,0,1,1,0,1090.146751,1,52.0
24946,1,1,4,0,1881.876086,0,65.0
24947,0,0,3,0,2000.0,1,45.0
24948,0,0,2,0,859.7147769999998,1,170.0
24949,0,1,2,0,1246.092005,1,27.9
24950,0,0,3,0,1365.242531,1,42.5
24951,0,1,2,0,1200.120012,1,40.0
24952,0,0,2,0,1100.025582,1,43.0
24953,0,1,3,0,1563.477173,1,50.0
24954,0,0,2,0,900.4237287999997,1,17.0
24955,0,1,3,0,1556.420233,1,56.0
24956,0,0,2,0,795.0178879,1,180.0
24957,1,1,4,0,2594.95164,1,220.0
24958,1,1,1,0,714.2857142999999,1,100.0
24959,1,1,3,0,1800.180018,1,60.0
24960,0,0,2,0,825.6501995,1,120.0
24961,1,1,1,0,443.5483871,1,17.6
24962,0,0,4,0,3088.365057,1,490.0
24963,0,0,2,0,1066.295781,1,23.0
24964,0,0,1,0,768.5352622,1,25.5
24965,0,0,3,0,2024.584237,1,140.0
24966,1,1,2,0,1300.153782,1,93.0
24967,0,1,2,0,1041.214751,1,48.0
24968,0,0,2,0,1031.207598,1,38.0
24969,0,0,1,0,664.4034918,1,54.8
24970,0,0,2,0,712.081652,1,30.0
24971,1,0,3,0,2027.809965,1,70.0
24972,0,0,1,0,515.0554675,1,26.0
24973,1,0,3,0,1602.160216,1,89.0
24974,0,0,2,0,960.0,1,45.6
24975,0,0,2,0,524.7619048,0,55.1
24976,0,1,2,0,1225.239943,1,60.0
24977,0,0,3,0,1851.045296,1,85.0
24978,0,0,2,0,950.269243,1,30.0
24979,0,0,2,0,1250.0,1,52.0
24980,0,1,3,0,1880.877743,1,120.0
24981,1,1,3,0,1612.903226,0,100.0
24982,1,0,1,0,509.6774194,1,15.8
24983,0,0,2,0,676.056338,1,24.0
24984,0,0,3,0,1377.410468,1,45.0
24985,0,0,2,0,915.0326797,1,42.0
24986,0,0,4,0,2000.0,1,130.0
24987,1,1,4,0,2147.766323,0,150.0
24988,0,0,2,0,850.0088542999998,1,96.0
24989,0,0,2,0,1250.0,1,42.0
24990,0,0,2,0,850.0772798,1,33.0
24991,0,0,2,0,1000.0,1,65.0
24992,0,1,4,0,2204.884668,1,65.0
24993,0,0,2,0,1100.323625,1,34.0
24994,0,0,2,0,1050.105011,1,35.0
24995,1,1,2,0,524.2005941000001,0,60.0
24996,0,1,2,0,592.0041004999998,1,23.1
24997,1,0,3,0,2262.443439,1,110.0
24998,0,1,2,0,1558.0736539999998,1,110.0
24999,0,0,2,0,649.9011019999998,1,23.0
25000,0,1,3,0,1663.201663,1,64.0
25001,0,0,3,0,1550.120565,1,90.0
25002,0,0,3,0,1555.045061,1,88.0
25003,0,1,3,0,1731.976618,1,160.0
25004,0,0,4,0,4700.1851590000015,1,330.0
25005,0,1,2,0,969.8038351,1,44.0
25006,0,1,2,0,1080.190406,1,59.0
25007,0,1,2,0,820.1411406000002,1,43.0
25008,0,0,3,0,1350.024546,1,55.0
25009,0,0,2,0,1170.275015,1,40.0
25010,0,1,3,0,1654.324878,1,210.0
25011,0,0,3,0,1412.71443,1,28.0
25012,1,1,3,0,1550.094518,1,82.0
25013,0,0,1,0,885.0289495,0,42.8
25014,0,1,2,0,1301.714868,1,230.0
25015,0,0,2,0,1290.198344,1,67.0
25016,0,0,3,0,1358.064516,1,42.1
25017,1,1,1,0,466.994382,1,39.9
25018,0,0,2,0,876.1329304999998,1,29.0
25019,0,0,3,0,1300.108342,1,48.0
25020,1,1,3,0,1565.966332,1,120.0
25021,0,1,3,0,2362.204724,0,150.0
25022,0,0,2,0,1100.110011,1,30.0
25023,0,0,2,0,827.2276057999999,1,35.0
25024,0,0,3,0,1378.254211,1,72.0
25025,0,0,3,0,1599.671862,1,39.0
25026,0,1,4,0,2280.328367,1,75.0
25027,1,0,3,0,1723.8902460000004,1,120.0
25028,0,0,3,0,1904.901458,1,260.0
25029,1,0,2,0,998.9142237,1,46.0
25030,0,1,3,0,2085.747393,1,72.0
25031,1,1,2,0,1223.404255,1,230.0
25032,1,1,4,0,2210.759027,0,210.0
25033,0,0,1,0,950.0542888,1,35.0
25034,0,1,2,0,948.0,1,47.4
25035,0,0,2,0,1220.275344,1,39.0
25036,0,0,2,0,1100.016923,1,130.0
25037,0,0,2,0,1300.052002,1,150.0
25038,0,0,3,0,1349.872309,1,37.0
25039,1,0,1,0,658.000321,1,41.0
25040,0,0,2,0,1225.0210550000004,1,160.0
25041,0,0,3,0,1515.151515,1,95.0
25042,0,1,4,0,2283.105023,1,140.0
25043,0,0,3,0,1169.047619,1,49.1
25044,0,1,2,0,1303.950971,1,100.0
25045,0,1,2,0,1018.200331,1,160.0
25046,0,0,2,0,915.2642456,1,31.0
25047,0,0,3,0,1276.233693,1,45.0
25048,1,1,1,0,710.032066,1,62.0
25049,0,0,2,0,1000.0,1,240.0
25050,0,0,6,0,2000.0,1,100.0
25051,0,0,2,0,1110.213969,1,55.0
25052,0,0,2,0,1250.0,1,72.0
25053,0,0,2,0,1034.855028,1,67.1
25054,0,0,1,0,600.0315806,1,38.0
25055,0,0,2,0,1151.46147,1,26.0
25056,1,1,1,0,635.0550381,1,60.0
25057,0,0,3,0,1100.110011,1,30.0
25058,0,1,3,0,1366.082517,1,99.0
25059,0,1,2,0,757.9672696,1,44.0
25060,0,0,2,0,1400.103075,1,81.5
25061,0,0,3,0,1800.370665,1,68.0
25062,0,1,3,0,1852.537977,1,100.0
25063,0,1,2,0,1030.284109,1,33.0
25064,0,1,2,0,1025.498891,1,18.5
25065,0,0,3,0,1574.939425,1,91.0
25066,0,0,3,0,2025.036819,1,55.0
25067,0,0,3,0,1199.862873,1,35.0
25068,0,0,2,0,862.2222222000001,1,38.8
25069,0,0,2,0,775.1937984,1,30.0
25070,0,0,2,0,1060.028585,1,89.0
25071,0,0,2,0,902.8831563,1,59.5
25072,0,0,3,0,1300.034211,1,76.0
25073,0,0,3,0,1225.231176,1,74.2
25074,0,0,2,0,1169.064748,1,32.5
25075,0,0,3,0,1828.432119,1,120.0
25076,0,0,2,0,1439.5886890000004,1,140.0
25077,0,0,2,0,1150.035386,1,65.0
25078,0,0,1,0,465.1162791,1,5.0
25079,0,1,2,0,1147.866013,1,110.0
25080,0,1,1,0,600.0436394999998,1,55.0
25081,0,1,2,0,881.2856402000001,1,170.0
25082,0,0,1,0,547.645126,1,100.0
25083,1,0,2,0,540.0,0,21.6
25084,1,0,3,0,1330.885727,0,58.0
25085,0,0,3,0,1409.52381,0,37.0
25086,0,1,3,0,1523.925632,1,100.0
25087,0,0,3,0,1515.151515,1,72.0
25088,0,1,4,0,2439.285714,0,68.3
25089,0,0,4,0,3400.204012,1,300.0
25090,0,1,3,0,1882.142857,1,52.7
25091,0,0,3,0,1359.031381,1,55.0
25092,0,0,3,0,1548.946716,1,25.0
25093,0,0,2,0,1219.943423,1,69.0
25094,0,1,3,0,1554.290718,1,71.0
25095,0,0,2,0,968.2299546,1,32.0
25096,0,0,2,0,1359.084406,1,95.0
25097,0,0,2,0,1268.255188,1,33.0
25098,1,0,2,0,948.2758621,0,55.0
25099,0,0,2,0,965.046487,1,82.0
25100,0,0,3,0,1400.560224,1,30.0
25101,0,0,4,0,2082.120629,1,930.0
25102,0,1,3,0,1340.003573,1,75.0
25103,0,0,1,0,625.0,0,18.5
25104,0,0,2,0,1165.048544,1,180.0
25105,0,0,3,0,2050.326188,1,110.0
25106,0,0,3,0,1450.511945,1,34.0
25107,0,0,2,0,937.0314843,0,75.0
25108,0,0,1,0,650.0171057,1,95.0
25109,0,0,2,0,2473.684211,1,470.0
25110,0,0,1,0,478.2608696,1,110.0
25111,0,1,2,0,1080.074488,1,29.0
25112,0,0,1,0,675.0,1,54.0
25113,0,0,2,0,1000.0,1,63.0
25114,0,1,6,0,2300.025556,1,270.0
25115,0,0,3,0,1085.0365880000004,1,86.0
25116,1,1,2,0,1200.048002,1,200.0
25117,0,1,2,0,880.1095247000003,1,45.0
25118,0,0,3,0,1200.0,1,330.0
25119,0,0,2,0,900.0,1,72.0
25120,0,1,5,0,5705.655311,0,340.0
25121,0,0,2,0,1059.92662,1,78.0
25122,0,1,2,0,699.790063,1,20.0
25123,0,1,2,0,850.2598016000002,1,18.0
25124,0,1,2,0,740.0098667999998,1,180.0
25125,0,0,3,0,1045.088086,1,35.0
25126,0,0,4,0,3304.692664,1,150.0
25127,0,0,2,0,950.0,1,28.5
25128,0,0,3,0,1300.169587,1,69.0
25129,0,0,3,0,1038.062284,1,75.0
25130,0,0,2,0,1196.888091,1,40.0
25131,0,0,2,0,960.1181684,1,26.0
25132,1,1,2,0,1090.023083,1,85.0
25133,0,0,3,0,1000.434972,1,23.0
25134,1,1,3,0,1229.823213,1,48.0
25135,1,1,2,0,704.0166,0,190.0
25136,1,1,2,0,1077.970878,1,45.9
25137,0,1,4,0,3487.894953,1,170.0
25138,0,0,2,0,1140.978534,1,59.0
25139,0,0,3,0,2500.0,1,1800.0
25140,0,0,2,0,1148.813803,1,79.9
25141,0,0,2,0,725.1631617,1,30.0
25142,1,0,2,0,900.0,1,40.5
25143,0,0,2,0,1107.419712,1,130.0
25144,0,0,2,0,862.9314657,1,34.5
25145,0,0,1,0,782.0469228,1,23.0
25146,1,1,3,0,1373.606616,1,38.2
25147,0,0,1,0,620.0032632,1,38.0
25148,0,0,3,0,1450.039547,1,55.0
25149,0,0,2,0,1245.915033,1,61.0
25150,0,0,2,0,1289.308176,1,69.7
25151,1,0,1,0,573.8095238,0,24.1
25152,0,0,2,0,851.0638298,1,36.0
25153,0,0,2,0,980.1176141,1,35.0
25154,0,0,3,0,1402.070751,1,65.0
25155,0,0,2,0,1000.0,1,27.0
25156,0,1,3,0,1550.169109,1,55.0
25157,0,1,3,0,1665.3127539999996,1,41.0
25158,1,0,3,0,983.6065574,1,300.0
25159,0,0,4,0,4021.110832,1,480.0
25160,0,0,2,0,900.0321439999999,1,28.0
25161,1,0,2,0,1088.101088,1,31.0
25162,0,1,3,0,2000.0,1,99.0
25163,0,0,3,0,1460.017969,1,130.0
25164,0,1,2,0,1198.202696,1,48.0
25165,0,1,2,0,1476.232654,1,100.0
25166,0,0,3,0,1636.943224,1,190.0
25167,1,0,3,0,1750.198886,1,110.0
25168,1,1,4,0,2652.519894,1,230.0
25169,1,1,2,0,949.0406437,0,46.0
25170,0,1,3,0,1550.044287,1,70.0
25171,0,0,2,0,1025.01025,1,100.0
25172,1,1,3,0,815.0646431,1,87.0
25173,1,0,3,0,1416.726665,1,610.0
25174,0,0,2,0,1138.998772,1,83.5
25175,0,0,1,0,622.2222222,1,11.2
25176,1,0,4,0,3347.630505,1,320.0
25177,0,0,2,0,960.0960096,1,32.0
25178,1,1,2,0,917.3333332999997,1,34.4
25179,0,1,3,0,1380.319149,1,51.9
25180,1,1,2,0,1067.5,0,42.7
25181,0,1,3,0,2474.776318,1,130.0
25182,0,1,4,0,2190.425247,1,81.9
25183,0,1,1,0,370.9810387,1,18.0
25184,0,0,3,0,1499.888068,1,67.0
25185,0,0,3,0,2000.0,1,120.0
25186,0,1,3,0,2148.8469600000008,1,410.0
25187,0,0,3,0,1810.10367,1,110.0
25188,0,0,2,0,1180.0,1,47.2
25189,0,1,4,0,2427.184466,0,170.0
25190,1,1,4,0,3086.980207,1,170.0
25191,0,0,2,0,885.2168780999998,1,30.0
25192,0,0,3,0,1200.0,1,45.0
25193,0,0,2,0,698.8416988,1,18.1
25194,0,1,2,0,1145.172657,1,65.0
25195,0,0,2,0,1279.978442,1,95.0
25196,1,1,2,0,630.0161613,1,230.0
25197,0,0,2,0,1250.0,1,140.0
25198,0,0,3,0,2896.551724,0,210.0
25199,0,0,3,0,1350.186728,1,47.0
25200,0,0,2,0,1160.013647,1,34.0
25201,0,1,5,0,7427.905622,1,510.0
25202,0,1,2,0,1149.755677,1,40.0
25203,1,1,2,0,720.0299233,1,77.0
25204,0,0,3,0,1577.287066,1,70.0
25205,0,1,3,0,2079.722704,1,180.0
25206,0,0,2,0,2396.866841,1,45.9
25207,0,0,3,0,1464.84375,1,75.0
25208,0,0,2,0,1093.0367130000004,1,170.0
25209,0,1,1,0,699.9805561000002,1,36.0
25210,0,1,1,0,418.9066536,1,120.0
25211,0,0,2,0,773.1092437000002,1,23.0
25212,0,1,4,0,2527.113825,1,480.0
25213,0,0,2,0,1000.0,1,25.0
25214,0,0,2,0,1136.363636,1,31.0
25215,0,0,3,0,1884.057971,0,130.0
25216,0,1,3,0,1925.13369,1,270.0
25217,0,0,2,0,1055.312955,1,29.0
25218,0,0,2,0,1200.087279,1,55.0
25219,0,0,3,0,1200.0,1,90.0
25220,0,0,2,0,965.0646593,1,50.0
25221,1,1,2,0,2413.984462,0,43.5
25222,0,0,3,0,1586.042823,1,200.0
25223,1,1,2,0,738.5028533,0,110.0
25224,0,0,2,0,1285.008237,1,39.0
25225,0,0,2,0,950.0059375,1,80.0
25226,0,0,3,0,1377.75036,1,67.0
25227,0,0,3,0,1617.686708,1,120.0
25228,0,1,3,0,1852.475581,1,55.0
25229,1,0,3,0,1194.690265,1,18.9
25230,1,1,3,0,1665.909091,1,73.3
25231,0,0,1,0,700.0840101,1,50.0
25232,1,1,2,0,1272.774597,1,97.8
25233,1,1,1,0,679.0622473999998,0,42.0
25234,0,0,2,0,1150.159744,1,36.0
25235,0,0,3,0,2281.021898,1,200.0
25236,0,0,1,0,450.0450045,1,25.0
25237,0,1,3,0,1541.17129,1,70.0
25238,1,1,2,0,1150.442478,1,130.0
25239,0,1,3,0,1052.198931,1,25.6
25240,0,0,2,0,920.2453988,1,31.5
25241,0,0,3,0,4300000.0,1,43.0
25242,0,0,2,0,1346.718903,1,55.0
25243,1,1,2,0,1206.959043,0,66.6
25244,1,1,2,0,1024.0,1,51.2
25245,0,0,2,0,585.0396991,1,28.0
25246,0,0,2,0,700.0840101,1,50.0
25247,0,0,3,0,2032.244953,1,150.0
25248,0,0,4,0,2200.012572,1,700.0
25249,0,0,2,0,1174.844506,1,85.0
25250,0,0,3,0,1300.052002,1,75.0
25251,0,0,3,0,1449.89339,1,68.0
25252,1,0,3,0,1513.79233,1,270.0
25253,0,0,2,0,1025.01025,1,50.0
25254,0,1,3,0,1585.089141,1,48.9
25255,0,0,3,0,1298.532417,1,69.9
25256,1,1,3,0,1897.689769,1,69.0
25257,0,0,1,0,649.5987772000002,1,34.0
25258,0,0,2,0,1238.615665,1,170.0
25259,1,1,1,0,781.4285714,1,54.7
25260,0,1,1,0,675.0524109,1,64.4
25261,0,0,3,0,1500.0,1,33.0
25262,0,1,2,0,1093.299134,1,34.1
25263,0,0,2,0,608.3364626,1,16.2
25264,0,1,3,0,172000.0,0,9460.0
25265,0,0,1,0,679.967791,1,76.0
25266,0,0,3,0,1820.12848,1,85.0
25267,0,0,2,0,954.6539379,1,20.0
25268,0,0,1,0,550.0,1,11.0
25269,0,0,2,0,1107.88783,1,80.2
25270,0,0,2,0,750.1875468999998,1,20.0
25271,0,1,3,0,1990.44586,1,100.0
25272,0,0,3,0,1380.330293,1,56.0
25273,0,0,3,0,1763.6684300000004,1,70.0
25274,0,1,4,0,2574.73895,0,180.0
25275,0,0,2,0,1072.021742,1,71.0
25276,1,0,2,0,1050.175029,1,45.0
25277,0,1,3,0,1434.907383,1,110.0
25278,0,0,3,0,1482.679606,1,110.0
25279,0,0,2,0,750.0707614,1,26.5
25280,1,1,1,0,451.9827998,0,94.6
25281,0,0,3,0,1983.077737,1,300.0
25282,0,0,1,0,620.0296536000002,1,46.0
25283,1,0,1,0,525.1520177,1,9.5
25284,1,1,2,0,915.0326797,1,91.0
25285,0,0,3,0,1438.284519,1,55.0
25286,0,1,3,0,1504.190244,1,210.0
25287,1,1,2,0,649.1398896000002,1,120.0
25288,0,0,2,0,1163.019909,1,59.0
25289,0,1,2,0,650.0784577000002,1,29.0
25290,0,1,3,0,1660.210293,1,120.0
25291,0,1,2,0,640.0,0,96.0
25292,0,0,3,0,1461.538462,1,190.0
25293,1,1,1,0,350.0282281000001,0,43.4
25294,0,0,3,0,1450.039547,1,55.0
25295,0,0,4,0,3760.766711,1,310.0
25296,1,1,2,0,820.0040494,1,81.0
25297,0,0,1,0,697.0227671,1,19.9
25298,0,0,3,0,1479.013991,1,44.4
25299,0,0,3,0,1644.135915,1,45.0
25300,0,0,3,0,1800.288046,1,75.0
25301,0,0,3,0,1726.817475,1,100.0
25302,0,1,3,0,1722.158439,1,150.0
25303,1,0,4,0,7228.915663,1,540.0
25304,0,0,3,0,3401.360544,1,70.0
25305,0,0,2,0,919.2307692,1,23.9
25306,0,1,2,0,1020.029674,1,55.0
25307,1,1,1,0,499.83338889999993,0,15.0
25308,0,0,2,0,1093.004769,1,110.0
25309,0,0,3,0,1300.108342,1,60.0
25310,0,0,3,0,1224.008258,1,83.0
25311,0,0,4,0,1765.398195,1,45.0
25312,0,1,4,0,3335.89941,1,260.0
25313,0,0,3,0,1390.232108,1,57.5
25314,0,0,1,0,627.6056842999999,1,140.0
25315,0,0,2,0,800.0,1,35.0
25316,0,0,3,0,1762.1145370000004,1,100.0
25317,0,0,2,0,1100.110011,1,40.0
25318,1,0,2,0,1199.862873,1,35.0
25319,0,0,1,0,460.1226994,1,13.5
25320,0,0,4,0,2203.036618,1,740.0
25321,0,0,4,0,4100.299637,1,260.0
25322,0,0,2,0,1065.022422,1,76.0
25323,0,0,2,0,1283.932502,1,70.0
25324,0,0,3,0,2428.571429,1,170.0
25325,1,1,2,0,1260.940513,1,170.0
25326,1,1,1,0,444.9360865,1,54.3
25327,0,0,2,0,935.0872176,1,32.7
25328,0,0,2,0,721.0845111000001,1,50.0
25329,0,0,2,0,865.0207244999998,1,48.0
25330,0,0,4,0,1800.411523,1,70.0
25331,0,0,2,0,1175.040519,1,29.0
25332,0,0,3,0,2016.129032,1,210.0
25333,0,0,2,0,967.7419355,1,150.0
25334,0,0,3,0,2016.942315,1,100.0
25335,0,1,1,0,411.1662322,0,48.9
25336,0,0,3,0,1719.251842,1,91.0
25337,0,0,2,0,1111.111111,1,24.0
25338,1,1,2,0,1041.948579,1,38.5
25339,0,0,3,0,1330.108827,1,44.0
25340,0,0,3,0,1400.162338,1,69.0
25341,0,0,2,0,860.2711157,1,16.5
25342,0,0,3,0,1560.6710890000004,1,440.0
25343,1,0,2,0,828.125,1,26.5
25344,0,0,3,0,1400.0,1,18.9
25345,1,1,2,0,956.937799,1,100.0
25346,0,0,3,0,1520.112254,1,130.0
25347,0,0,3,0,2012.882448,1,150.0
25348,1,1,2,0,1220.198986,1,65.0
25349,0,1,2,0,970.1049297,1,49.0
25350,0,0,3,0,1204.149685,1,65.0
25351,0,0,2,0,1133.95827,1,75.0
25352,0,0,2,0,1080.019637,1,22.0
25353,0,0,5,0,3142.801021,1,160.0
25354,0,1,3,0,1823.985408,1,160.0
25355,0,1,4,0,1550.169109,1,55.0
25356,1,1,2,0,1193.435309,0,74.9
25357,0,0,2,0,650.0113044999998,1,230.0
25358,0,1,2,0,1195.090439,1,37.0
25359,0,0,3,0,990.0990099,1,60.0
25360,0,0,2,0,954.0519794,1,87.0
25361,0,0,3,0,1756.146513,1,280.0
25362,0,0,2,0,1280.0,1,88.0
25363,0,1,3,0,1720.0796670000002,1,95.0
25364,0,0,3,0,1500.133941,1,56.0
25365,0,1,3,0,1277.197464,1,280.0
25366,1,0,3,0,1840.264998,1,50.0
25367,0,0,3,0,1560.714286,1,87.4
25368,0,0,2,0,1175.318315,1,36.0
25369,0,0,3,0,912.0620202,1,120.0
25370,1,1,3,0,1750.0,0,140.0
25371,0,0,2,0,1095.290252,1,100.0
25372,1,1,1,0,514.2637841,1,40.2
25373,0,0,1,0,686.0158311,1,39.0
25374,0,0,2,0,1000.0,1,30.0
25375,0,0,3,0,1528.888889,1,68.8
25376,0,0,2,0,1170.013,1,81.0
